var_file1,var_file2,type,hash,samples_file1,samples_file2
v_xor_3_i9_4,L0x5555555580f8,uint64,52877a14dbd74b44,100,100
v_xor_3_i9_4,a43,uint64,52877a14dbd74b44,100,100
v_xor_3_i9_4,rcx,uint64,52877a14dbd74b44,100,100
KeccakRoundConstants_03,L0x555555556038,uint64,7820e6b57388b965,100,100
v_xor_4_i10_3,L0x5555555580d8,uint64,3ce95051df2a4fcd,100,100
v_xor_4_i10_3,a34,uint64,3ce95051df2a4fcd,100,100
v_xor_4_i10_3,r10,uint64,3ce95051df2a4fcd,100,100
a42,L0x5555555580f0,uint64,2f80aaf53975016e,100,100
a42,rdi,uint64,2f80aaf53975016e,100,100
a42,a42,uint64,2f80aaf53975016e,100,100
v17,L0x7fffffffd978,uint64,dba3b8269bf38952,100,100
state_160,L0x5555555580e0,uint64,ac0916d8beb981e0,100,100
state_160,a40,uint64,ac0916d8beb981e0,100,100
v0_08,a13,uint64,5799d18e8e4a7aa6,100,100
v0_08,L0x555555558080,uint64,5799d18e8e4a7aa6,100,100
v_xor_3_i9_2,a23,uint64,54a9f1752463dfc1,100,100
v_xor_3_i9_2,L0x5555555580a8,uint64,54a9f1752463dfc1,100,100
A20,A20,uint64,8cf97066cbcd4051,100,100
v_shr_4_1_i,rdx_h,uint64,8c28946f54c11b21,100,100
v11,L0x7fffffffd948,uint64,e92a278c9277bbeb,100,100
A22,A22,uint64,a5e339d76a245122,100,100
v0_11,a21,uint64,b1d6753677a77c94,100,100
v0_11,L0x555555558098,uint64,b1d6753677a77c94,100,100
v0_01,a01,uint64,2b94180242e211b0,100,100
v0_01,L0x555555558048,uint64,2b94180242e211b0,100,100
a44,L0x555555558100,uint64,4f01ca41f05b44d7,100,100
a44,a44,uint64,4f01ca41f05b44d7,100,100
v0_20,L0x5555555580e0,uint64,ac0916d8beb981e0,100,100
v0_20,a40,uint64,ac0916d8beb981e0,100,100
KeccakRoundConstants_10,L0x555555556070,uint64,fe4dffd36a8d22bd,100,100
a14,L0x555555558088,uint64,bd8733b9956cc38a,100,100
a14,a14,uint64,bd8733b9956cc38a,100,100
v0_23,L0x5555555580f8,uint64,52877a14dbd74b44,100,100
v0_23,a43,uint64,52877a14dbd74b44,100,100
v0_23,rcx,uint64,52877a14dbd74b44,100,100
A31,A31,uint64,78629a8609f09491,100,100
v0_15,a30,uint64,c2424bdd9ebe06d3,100,100
v0_15,L0x5555555580b8,uint64,c2424bdd9ebe06d3,100,100
KeccakRoundConstants_08,L0x555555556060,uint64,d24c1515257d1f05,100,100
v_neg_3_i_3,r11,uint64,4c5762c7615ec09b,100,100
KeccakRoundConstants_17,L0x5555555560a8,uint64,e1e63c9b7f3d23d5,100,100
a13,a13,uint64,5799d18e8e4a7aa6,100,100
a13,L0x555555558080,uint64,5799d18e8e4a7aa6,100,100
A42,A42,uint64,def6af4789d04b73,100,100
a00,L0x555555558040,uint64,557e43a4e4e3e0cd,100,100
a00,a00,uint64,557e43a4e4e3e0cd,100,100
KeccakRoundConstants_01,L0x555555556028,uint64,b24b32a0413da205,100,100
v_xor_4_i10,a04,uint64,969ea81e2942b1fe,100,100
v_xor_4_i10,L0x555555558060,uint64,969ea81e2942b1fe,100,100
v26,rdx,uint64,4db7ebf35c8ba4cc,100,100
state_112,a24,uint64,913fccae14beb20e,100,100
state_112,L0x5555555580b0,uint64,913fccae14beb20e,100,100
v_xor_1_i7_1,L0x555555558070,uint64,e0f4bc898329ff32,100,100
v_xor_1_i7_1,a11,uint64,e0f4bc898329ff32,100,100
v_xor_2_i8_1,L0x555555558078,uint64,cf04817260105f47,100,100
v_xor_2_i8_1,a12,uint64,cf04817260105f47,100,100
A43,A43,uint64,1135d917038c774,100,100
state_32,a04,uint64,969ea81e2942b1fe,100,100
state_32,L0x555555558060,uint64,969ea81e2942b1fe,100,100
A10,A10,uint64,2e85734263a96183,100,100
A21,A21,uint64,8a4d6b48d3c599e5,100,100
A33,A33,uint64,57ac5669d28cf8bf,100,100
state_176,L0x5555555580f0,uint64,2f80aaf53975016e,100,100
state_176,rdi,uint64,2f80aaf53975016e,100,100
state_176,a42,uint64,2f80aaf53975016e,100,100
v_shl_2_1_i,r14_s,uint64,812e45169a31be97,100,100
v23,L0x7fffffffd9a8,uint64,c54d7a1bea8dac4c,100,100
v_xor_2_i8_2,L0x5555555580a0,uint64,6f10fabc367e6a87,100,100
v_xor_2_i8_2,a22,uint64,6f10fabc367e6a87,100,100
a11,L0x555555558070,uint64,e0f4bc898329ff32,100,100
a11,a11,uint64,e0f4bc898329ff32,100,100
v_xor_i6_3,a30,uint64,c2424bdd9ebe06d3,100,100
v_xor_i6_3,L0x5555555580b8,uint64,c2424bdd9ebe06d3,100,100
KeccakRoundConstants_22,L0x555555556048,uint64,8c7c20be592fa27d,100,100
KeccakRoundConstants_22,L0x5555555560d0,uint64,8c7c20be592fa27d,100,100
a10,a10,uint64,900acf5869fc8f6b,100,100
a10,L0x555555558068,uint64,900acf5869fc8f6b,100,100
a04,a04,uint64,969ea81e2942b1fe,100,100
a04,L0x555555558060,uint64,969ea81e2942b1fe,100,100
v0_19,L0x5555555580d8,uint64,3ce95051df2a4fcd,100,100
v0_19,a34,uint64,3ce95051df2a4fcd,100,100
v0_19,r10,uint64,3ce95051df2a4fcd,100,100
KeccakRoundConstants_09,L0x555555556068,uint64,6a7b3f315920a0d5,100,100
v0_14,a24,uint64,913fccae14beb20e,100,100
v0_14,L0x5555555580b0,uint64,913fccae14beb20e,100,100
v27,L0x5555555560d8,uint64,3436615ee21dea55,100,100
v_shr_499_i,rbx_h,uint64,15ce19a3828f75bb,100,100
KeccakRoundConstants_13,L0x555555556088,uint64,88356125b80ca865,100,100
KeccakRoundConstants_20,L0x5555555560c0,uint64,a3d20f44a6111b05,100,100
KeccakRoundConstants_20,L0x555555556050,uint64,a3d20f44a6111b05,100,100
arrayidx_i_0,L0x5555555560d8,uint64,3436615ee21dea55,100,100
state_16,a02,uint64,7dc774790785cb0e,100,100
state_16,L0x555555558050,uint64,7dc774790785cb0e,100,100
a34,L0x5555555580d8,uint64,3ce95051df2a4fcd,100,100
a34,a34,uint64,3ce95051df2a4fcd,100,100
a34,r10,uint64,3ce95051df2a4fcd,100,100
a24,a24,uint64,913fccae14beb20e,100,100
a24,L0x5555555580b0,uint64,913fccae14beb20e,100,100
state_40,a10,uint64,900acf5869fc8f6b,100,100
state_40,L0x555555558068,uint64,900acf5869fc8f6b,100,100
v_xor_i6_1,a10,uint64,900acf5869fc8f6b,100,100
v_xor_i6_1,L0x555555558068,uint64,900acf5869fc8f6b,100,100
state_136,a32,uint64,e311368ce487f6de,100,100
state_136,L0x5555555580c8,uint64,e311368ce487f6de,100,100
a41,a41,uint64,e6becbe3621aeff1,100,100
a41,L0x5555555580e8,uint64,e6becbe3621aeff1,100,100
v0,L0x7fffffffd910,uint64,d3d64b7e53e9e1f4,100,100
KeccakRoundConstants_05,L0x555555556048,uint64,8c7c20be592fa27d,100,100
KeccakRoundConstants_05,L0x5555555560d0,uint64,8c7c20be592fa27d,100,100
v_xor_i,L0x555555558040,uint64,557e43a4e4e3e0cd,100,100
v_xor_i,a00,uint64,557e43a4e4e3e0cd,100,100
KeccakRoundConstants_18,L0x5555555560b0,uint64,244502c441883185,100,100
a32,a32,uint64,e311368ce487f6de,100,100
a32,L0x5555555580c8,uint64,e311368ce487f6de,100,100
v_neg_4_i_4,r9,uint64,53fa887cd6b8203,100,100
a01,a01,uint64,2b94180242e211b0,100,100
a01,L0x555555558048,uint64,2b94180242e211b0,100,100
v14,L0x7fffffffd9c0,uint64,4b382eb42efdcd94,100,100
v_xor_3_i9,a03,uint64,2fbd71b68835d4e7,100,100
v_xor_3_i9,L0x555555558058,uint64,2fbd71b68835d4e7,100,100
state_184,L0x5555555580f8,uint64,52877a14dbd74b44,100,100
state_184,a43,uint64,52877a14dbd74b44,100,100
state_184,rcx,uint64,52877a14dbd74b44,100,100
A32,A32,uint64,abbbb198be9435b1,100,100
v15,L0x7fffffffd928,uint64,81d092cb23551ae2,100,100
A00,A00,uint64,c25d2769c2291d46,100,100
A30,A30,uint64,48652fb044cfbacc,100,100
KeccakRoundConstants_23,L0x5555555560d8,uint64,3436615ee21dea55,100,100
v0_12,L0x5555555580a0,uint64,6f10fabc367e6a87,100,100
v0_12,a22,uint64,6f10fabc367e6a87,100,100
a31,a31,uint64,ea9e70a2243a4584,100,100
a31,L0x5555555580c0,uint64,ea9e70a2243a4584,100,100
v_xor_1_i7_3,a31,uint64,ea9e70a2243a4584,100,100
v_xor_1_i7_3,L0x5555555580c0,uint64,ea9e70a2243a4584,100,100
a33,a33,uint64,d592f4364b1fce7e,100,100
a33,L0x5555555580d0,uint64,d592f4364b1fce7e,100,100
a33,rbp,uint64,d592f4364b1fce7e,100,100
v0_02,a02,uint64,7dc774790785cb0e,100,100
v0_02,L0x555555558050,uint64,7dc774790785cb0e,100,100
v3,L0x7fffffffd988,uint64,d6b326eb258920f8,100,100
state_64,a13,uint64,5799d18e8e4a7aa6,100,100
state_64,L0x555555558080,uint64,5799d18e8e4a7aa6,100,100
KeccakRoundConstants_12,L0x555555556080,uint64,5847bc6220577a3d,100,100
state_96,L0x5555555580a0,uint64,6f10fabc367e6a87,100,100
state_96,a22,uint64,6f10fabc367e6a87,100,100
state_24,a03,uint64,2fbd71b68835d4e7,100,100
state_24,L0x555555558058,uint64,2fbd71b68835d4e7,100,100
A23,A23,uint64,ada0219e5cf83614,100,100
v20,L0x7fffffffd930,uint64,4b5956cb940f7b12,100,100
